office,id,ad,ed,candidate,party,votes
Surrogate Queens,26824,24,33,Stephen H. Weiner,Conservative/Common Sense,1
Surrogate Queens,26824,24,33,WRITE-IN,,0
Surrogate Queens,26824,24,34,Cassandra A. Johnson,Democratic,118
Surrogate Queens,26824,24,34,Stephen H. Weiner,Republican,64
Surrogate Queens,26824,24,34,Stephen H. Weiner,Conservative/Common Sense,7
Surrogate Queens,26824,24,34,WRITE-IN,,0
Surrogate Queens,26824,24,35,Cassandra A. Johnson,Democratic,161
Surrogate Queens,26824,24,35,Stephen H. Weiner,Republican,99
Surrogate Queens,26824,24,35,Stephen H. Weiner,Conservative/Common Sense,13
Surrogate Queens,26824,24,35,WRITE-IN,,2
Surrogate Queens,26824,24,36,Cassandra A. Johnson,Democratic,493
Surrogate Queens,26824,24,36,Stephen H. Weiner,Republican,195
Surrogate Queens,26824,24,36,Stephen H. Weiner,Conservative/Common Sense,23
Surrogate Queens,26824,24,36,WRITE-IN,,3
Surrogate Queens,26824,24,37,Cassandra A. Johnson,Democratic,202
Surrogate Queens,26824,24,37,Stephen H. Weiner,Republican,100
Surrogate Queens,26824,24,37,Stephen H. Weiner,Conservative/Common Sense,9
Surrogate Queens,26824,24,37,WRITE-IN,,3
Surrogate Queens,26824,24,38,Cassandra A. Johnson,Democratic,573
Surrogate Queens,26824,24,38,Stephen H. Weiner,Republican,215
Surrogate Queens,26824,24,38,Stephen H. Weiner,Conservative/Common Sense,22
Surrogate Queens,26824,24,38,WRITE-IN,,18
Surrogate Queens,26824,24,39,Cassandra A. Johnson,Democratic,391
Surrogate Queens,26824,24,39,Stephen H. Weiner,Republican,217
Surrogate Queens,26824,24,39,Stephen H. Weiner,Conservative/Common Sense,25
Surrogate Queens,26824,24,39,WRITE-IN,,2
Surrogate Queens,26824,24,40,Cassandra A. Johnson,Democratic,277
Surrogate Queens,26824,24,40,Stephen H. Weiner,Republican,146
Surrogate Queens,26824,24,40,Stephen H. Weiner,Conservative/Common Sense,6
Surrogate Queens,26824,24,40,WRITE-IN,,5
Surrogate Queens,26824,24,41,Cassandra A. Johnson,Democratic,220
Surrogate Queens,26824,24,41,Stephen H. Weiner,Republican,157
Surrogate Queens,26824,24,41,Stephen H. Weiner,Conservative/Common Sense,15
Surrogate Queens,26824,24,41,WRITE-IN,,9
Surrogate Queens,26824,24,42,Cassandra A. Johnson,Democratic,310
Surrogate Queens,26824,24,42,Stephen H. Weiner,Republican,115
Surrogate Queens,26824,24,42,Stephen H. Weiner,Conservative/Common Sense,8
Surrogate Queens,26824,24,42,WRITE-IN,,1
Surrogate Queens,26824,24,43,Cassandra A. Johnson,Democratic,428
Surrogate Queens,26824,24,43,Stephen H. Weiner,Republican,256
Surrogate Queens,26824,24,43,Stephen H. Weiner,Conservative/Common Sense,22
Surrogate Queens,26824,24,43,WRITE-IN,,5
Surrogate Queens,26824,24,44,Cassandra A. Johnson,Democratic,245
Surrogate Queens,26824,24,44,Stephen H. Weiner,Republican,105
Surrogate Queens,26824,24,44,Stephen H. Weiner,Conservative/Common Sense,16
Surrogate Queens,26824,24,44,WRITE-IN,,9
Surrogate Queens,26824,24,45,Cassandra A. Johnson,Democratic,93
Surrogate Queens,26824,24,45,Stephen H. Weiner,Republican,48
Surrogate Queens,26824,24,45,Stephen H. Weiner,Conservative/Common Sense,4
Surrogate Queens,26824,24,45,WRITE-IN,,2
Surrogate Queens,26824,24,46,Cassandra A. Johnson,Democratic,678
Surrogate Queens,26824,24,46,Stephen H. Weiner,Republican,251
Surrogate Queens,26824,24,46,Stephen H. Weiner,Conservative/Common Sense,32
Surrogate Queens,26824,24,46,WRITE-IN,,10
Surrogate Queens,26824,24,47,Cassandra A. Johnson,Democratic,546
Surrogate Queens,26824,24,47,Stephen H. Weiner,Republican,244
Surrogate Queens,26824,24,47,Stephen H. Weiner,Conservative/Common Sense,25
Surrogate Queens,26824,24,47,WRITE-IN,,5
Surrogate Queens,26824,24,48,Cassandra A. Johnson,Democratic,194
Surrogate Queens,26824,24,48,Stephen H. Weiner,Republican,109
Surrogate Queens,26824,24,48,Stephen H. Weiner,Conservative/Common Sense,9
Surrogate Queens,26824,24,48,WRITE-IN,,1
Surrogate Queens,26824,24,49,Cassandra A. Johnson,Democratic,267
Surrogate Queens,26824,24,49,Stephen H. Weiner,Republican,763
Surrogate Queens,26824,24,49,Stephen H. Weiner,Conservative/Common Sense,54
Surrogate Queens,26824,24,49,WRITE-IN,,1
Surrogate Queens,26824,24,50,Cassandra A. Johnson,Democratic,85
Surrogate Queens,26824,24,50,Stephen H. Weiner,Republican,224
Surrogate Queens,26824,24,50,Stephen H. Weiner,Conservative/Common Sense,15
Surrogate Queens,26824,24,50,WRITE-IN,,0
Surrogate Queens,26824,24,51,Cassandra A. Johnson,Democratic,539
Surrogate Queens,26824,24,51,Stephen H. Weiner,Republican,305
Surrogate Queens,26824,24,51,Stephen H. Weiner,Conservative/Common Sense,33
Surrogate Queens,26824,24,51,WRITE-IN,,7
Surrogate Queens,26824,24,52,Cassandra A. Johnson,Democratic,649
Surrogate Queens,26824,24,52,Stephen H. Weiner,Republican,237
Surrogate Queens,26824,24,52,Stephen H. Weiner,Conservative/Common Sense,29
Surrogate Queens,26824,24,52,WRITE-IN,,6
Surrogate Queens,26824,24,53,Cassandra A. Johnson,Democratic,827
Surrogate Queens,26824,24,53,Stephen H. Weiner,Republican,128
Surrogate Queens,26824,24,53,Stephen H. Weiner,Conservative/Common Sense,12
Surrogate Queens,26824,24,53,WRITE-IN,,4
Surrogate Queens,26824,24,54,Cassandra A. Johnson,Democratic,116
Surrogate Queens,26824,24,54,Stephen H. Weiner,Republican,41
Surrogate Queens,26824,24,54,Stephen H. Weiner,Conservative/Common Sense,4
Surrogate Queens,26824,24,54,WRITE-IN,,3
Surrogate Queens,26824,24,55,Cassandra A. Johnson,Democratic,317
Surrogate Queens,26824,24,55,Stephen H. Weiner,Republican,108
Surrogate Queens,26824,24,55,Stephen H. Weiner,Conservative/Common Sense,12
Surrogate Queens,26824,24,55,WRITE-IN,,2
Surrogate Queens,26824,24,56,Cassandra A. Johnson,Democratic,376
Surrogate Queens,26824,24,56,Stephen H. Weiner,Republican,166
Surrogate Queens,26824,24,56,Stephen H. Weiner,Conservative/Common Sense,20
Surrogate Queens,26824,24,56,WRITE-IN,,4
Surrogate Queens,26824,24,57,Cassandra A. Johnson,Democratic,302
Surrogate Queens,26824,24,57,Stephen H. Weiner,Republican,153
Surrogate Queens,26824,24,57,Stephen H. Weiner,Conservative/Common Sense,22
Surrogate Queens,26824,24,57,WRITE-IN,,3
Surrogate Queens,26824,24,58,Cassandra A. Johnson,Democratic,355
Surrogate Queens,26824,24,58,Stephen H. Weiner,Republican,425
Surrogate Queens,26824,24,58,Stephen H. Weiner,Conservative/Common Sense,30
Surrogate Queens,26824,24,58,WRITE-IN,,5
Surrogate Queens,26824,24,59,Cassandra A. Johnson,Democratic,359
Surrogate Queens,26824,24,59,Stephen H. Weiner,Republican,341
Surrogate Queens,26824,24,59,Stephen H. Weiner,Conservative/Common Sense,32
Surrogate Queens,26824,24,59,WRITE-IN,,2
Surrogate Queens,26824,24,60,Cassandra A. Johnson,Democratic,581
Surrogate Queens,26824,24,60,Stephen H. Weiner,Republican,443
Surrogate Queens,26824,24,60,Stephen H. Weiner,Conservative/Common Sense,54
Surrogate Queens,26824,24,60,WRITE-IN,,1
Surrogate Queens,26824,24,61,Cassandra A. Johnson,Democratic,551
Surrogate Queens,26824,24,61,Stephen H. Weiner,Republican,361
Surrogate Queens,26824,24,61,Stephen H. Weiner,Conservative/Common Sense,49
Surrogate Queens,26824,24,61,WRITE-IN,,1
Surrogate Queens,26824,24,62,Cassandra A. Johnson,Democratic,536
Surrogate Queens,26824,24,62,Stephen H. Weiner,Republican,384
Surrogate Queens,26824,24,62,Stephen H. Weiner,Conservative/Common Sense,46
Surrogate Queens,26824,24,62,WRITE-IN,,2
Surrogate Queens,26824,24,63,Cassandra A. Johnson,Democratic,236
Surrogate Queens,26824,24,63,Stephen H. Weiner,Republican,170
Surrogate Queens,26824,24,63,Stephen H. Weiner,Conservative/Common Sense,25
Surrogate Queens,26824,24,63,WRITE-IN,,1
Surrogate Queens,26824,24,64,Cassandra A. Johnson,Democratic,406
Surrogate Queens,26824,24,64,Stephen H. Weiner,Republican,367
Surrogate Queens,26824,24,64,Stephen H. Weiner,Conservative/Common Sense,17
Surrogate Queens,26824,24,64,WRITE-IN,,2
Surrogate Queens,26824,24,65,Cassandra A. Johnson,Democratic,564
Surrogate Queens,26824,24,65,Stephen H. Weiner,Republican,206
Surrogate Queens,26824,24,65,Stephen H. Weiner,Conservative/Common Sense,35
Surrogate Queens,26824,24,65,WRITE-IN,,7
Surrogate Queens,26824,24,66,Cassandra A. Johnson,Democratic,0
Surrogate Queens,26824,24,66,Stephen H. Weiner,Republican,0
Surrogate Queens,26824,24,66,Stephen H. Weiner,Conservative/Common Sense,0
Surrogate Queens,26824,24,66,WRITE-IN,,0
Surrogate Queens,26824,25,1,Cassandra A. Johnson,Democratic,642
Surrogate Queens,26824,25,1,Stephen H. Weiner,Republican,270
Surrogate Queens,26824,25,1,Stephen H. Weiner,Conservative/Common Sense,29
Surrogate Queens,26824,25,1,WRITE-IN,,4
Surrogate Queens,26824,25,2,Cassandra A. Johnson,Democratic,586
Surrogate Queens,26824,25,2,Stephen H. Weiner,Republican,222
Surrogate Queens,26824,25,2,Stephen H. Weiner,Conservative/Common Sense,25
Surrogate Queens,26824,25,2,WRITE-IN,,2
Surrogate Queens,26824,25,3,Cassandra A. Johnson,Democratic,84
Surrogate Queens,26824,25,3,Stephen H. Weiner,Republican,100
Surrogate Queens,26824,25,3,Stephen H. Weiner,Conservative/Common Sense,11
Surrogate Queens,26824,25,3,WRITE-IN,,1
Surrogate Queens,26824,25,4,Cassandra A. Johnson,Democratic,249
Surrogate Queens,26824,25,4,Stephen H. Weiner,Republican,129
Surrogate Queens,26824,25,4,Stephen H. Weiner,Conservative/Common Sense,17
Surrogate Queens,26824,25,4,WRITE-IN,,2
Surrogate Queens,26824,25,5,Cassandra A. Johnson,Democratic,598
Surrogate Queens,26824,25,5,Stephen H. Weiner,Republican,256
Surrogate Queens,26824,25,5,Stephen H. Weiner,Conservative/Common Sense,27
Surrogate Queens,26824,25,5,WRITE-IN,,5
Surrogate Queens,26824,25,6,Cassandra A. Johnson,Democratic,288
Surrogate Queens,26824,25,6,Stephen H. Weiner,Republican,271
Surrogate Queens,26824,25,6,Stephen H. Weiner,Conservative/Common Sense,17
Surrogate Queens,26824,25,6,WRITE-IN,,7
Surrogate Queens,26824,25,7,Cassandra A. Johnson,Democratic,58
Surrogate Queens,26824,25,7,Stephen H. Weiner,Republican,35
Surrogate Queens,26824,25,7,Stephen H. Weiner,Conservative/Common Sense,1
Surrogate Queens,26824,25,7,WRITE-IN,,1
Surrogate Queens,26824,25,8,Cassandra A. Johnson,Democratic,31
Surrogate Queens,26824,25,8,Stephen H. Weiner,Republican,17
Surrogate Queens,26824,25,8,Stephen H. Weiner,Conservative/Common Sense,1
Surrogate Queens,26824,25,8,WRITE-IN,,0
Surrogate Queens,26824,25,9,Cassandra A. Johnson,Democratic,309
Surrogate Queens,26824,25,9,Stephen H. Weiner,Republican,402
Surrogate Queens,26824,25,9,Stephen H. Weiner,Conservative/Common Sense,27
Surrogate Queens,26824,25,9,WRITE-IN,,0
Surrogate Queens,26824,25,10,Cassandra A. Johnson,Democratic,19
Surrogate Queens,26824,25,10,Stephen H. Weiner,Republican,13
Surrogate Queens,26824,25,10,Stephen H. Weiner,Conservative/Common Sense,0
Surrogate Queens,26824,25,10,WRITE-IN,,1
Surrogate Queens,26824,25,11,Cassandra A. Johnson,Democratic,231
Surrogate Queens,26824,25,11,Stephen H. Weiner,Republican,368
Surrogate Queens,26824,25,11,Stephen H. Weiner,Conservative/Common Sense,15
Surrogate Queens,26824,25,11,WRITE-IN,,1
Surrogate Queens,26824,25,12,Cassandra A. Johnson,Democratic,361
Surrogate Queens,26824,25,12,Stephen H. Weiner,Republican,497
Surrogate Queens,26824,25,12,Stephen H. Weiner,Conservative/Common Sense,40
Surrogate Queens,26824,25,12,WRITE-IN,,1
Surrogate Queens,26824,25,13,Cassandra A. Johnson,Democratic,361
Surrogate Queens,26824,25,13,Stephen H. Weiner,Republican,458
Surrogate Queens,26824,25,13,Stephen H. Weiner,Conservative/Common Sense,38
Surrogate Queens,26824,25,13,WRITE-IN,,4
Surrogate Queens,26824,25,14,Cassandra A. Johnson,Democratic,302
Surrogate Queens,26824,25,14,Stephen H. Weiner,Republican,446
Surrogate Queens,26824,25,14,Stephen H. Weiner,Conservative/Common Sense,25
Surrogate Queens,26824,25,14,WRITE-IN,,6
Surrogate Queens,26824,25,15,Cassandra A. Johnson,Democratic,238
Surrogate Queens,26824,25,15,Stephen H. Weiner,Republican,297
Surrogate Queens,26824,25,15,Stephen H. Weiner,Conservative/Common Sense,34
Surrogate Queens,26824,25,15,WRITE-IN,,5
Surrogate Queens,26824,25,16,Cassandra A. Johnson,Democratic,240
Surrogate Queens,26824,25,16,Stephen H. Weiner,Republican,446
Surrogate Queens,26824,25,16,Stephen H. Weiner,Conservative/Common Sense,22
Surrogate Queens,26824,25,16,WRITE-IN,,2
Surrogate Queens,26824,25,17,Cassandra A. Johnson,Democratic,339
Surrogate Queens,26824,25,17,Stephen H. Weiner,Republican,404
Surrogate Queens,26824,25,17,Stephen H. Weiner,Conservative/Common Sense,38
Surrogate Queens,26824,25,17,WRITE-IN,,0
Surrogate Queens,26824,25,18,Cassandra A. Johnson,Democratic,425
Surrogate Queens,26824,25,18,Stephen H. Weiner,Republican,268
Surrogate Queens,26824,25,18,Stephen H. Weiner,Conservative/Common Sense,28
Surrogate Queens,26824,25,18,WRITE-IN,,4
Surrogate Queens,26824,25,19,Cassandra A. Johnson,Democratic,501
Surrogate Queens,26824,25,19,Stephen H. Weiner,Republican,234
Surrogate Queens,26824,25,19,Stephen H. Weiner,Conservative/Common Sense,22
Surrogate Queens,26824,25,19,WRITE-IN,,8
Surrogate Queens,26824,25,20,Cassandra A. Johnson,Democratic,509
Surrogate Queens,26824,25,20,Stephen H. Weiner,Republican,213
Surrogate Queens,26824,25,20,Stephen H. Weiner,Conservative/Common Sense,24
Surrogate Queens,26824,25,20,WRITE-IN,,8
Surrogate Queens,26824,25,21,Cassandra A. Johnson,Democratic,214
Surrogate Queens,26824,25,21,Stephen H. Weiner,Republican,135
Surrogate Queens,26824,25,21,Stephen H. Weiner,Conservative/Common Sense,14
Surrogate Queens,26824,25,21,WRITE-IN,,2
Surrogate Queens,26824,25,22,Cassandra A. Johnson,Democratic,576
Surrogate Queens,26824,25,22,Stephen H. Weiner,Republican,366
Surrogate Queens,26824,25,22,Stephen H. Weiner,Conservative/Common Sense,32
Surrogate Queens,26824,25,22,WRITE-IN,,2
Surrogate Queens,26824,25,23,Cassandra A. Johnson,Democratic,249
Surrogate Queens,26824,25,23,Stephen H. Weiner,Republican,220
Surrogate Queens,26824,25,23,Stephen H. Weiner,Conservative/Common Sense,19
Surrogate Queens,26824,25,23,WRITE-IN,,2
Surrogate Queens,26824,25,24,Cassandra A. Johnson,Democratic,306
Surrogate Queens,26824,25,24,Stephen H. Weiner,Republican,233
Surrogate Queens,26824,25,24,Stephen H. Weiner,Conservative/Common Sense,32
Surrogate Queens,26824,25,24,WRITE-IN,,0
Surrogate Queens,26824,25,25,Cassandra A. Johnson,Democratic,401
Surrogate Queens,26824,25,25,Stephen H. Weiner,Republican,426
Surrogate Queens,26824,25,25,Stephen H. Weiner,Conservative/Common Sense,44
Surrogate Queens,26824,25,25,WRITE-IN,,1
Surrogate Queens,26824,25,26,Cassandra A. Johnson,Democratic,409
Surrogate Queens,26824,25,26,Stephen H. Weiner,Republican,409
Surrogate Queens,26824,25,26,Stephen H. Weiner,Conservative/Common Sense,52
Surrogate Queens,26824,25,26,WRITE-IN,,1
Surrogate Queens,26824,25,27,Cassandra A. Johnson,Democratic,488
Surrogate Queens,26824,25,27,Stephen H. Weiner,Republican,301
Surrogate Queens,26824,25,27,Stephen H. Weiner,Conservative/Common Sense,23
Surrogate Queens,26824,25,27,WRITE-IN,,2
Surrogate Queens,26824,25,28,Cassandra A. Johnson,Democratic,352
Surrogate Queens,26824,25,28,Stephen H. Weiner,Republican,247
Surrogate Queens,26824,25,28,Stephen H. Weiner,Conservative/Common Sense,26
Surrogate Queens,26824,25,28,WRITE-IN,,1
Surrogate Queens,26824,25,29,Cassandra A. Johnson,Democratic,372
Surrogate Queens,26824,25,29,Stephen H. Weiner,Republican,413
Surrogate Queens,26824,25,29,Stephen H. Weiner,Conservative/Common Sense,24
Surrogate Queens,26824,25,29,WRITE-IN,,2
Surrogate Queens,26824,25,30,Cassandra A. Johnson,Democratic,301
Surrogate Queens,26824,25,30,Stephen H. Weiner,Republican,362
Surrogate Queens,26824,25,30,Stephen H. Weiner,Conservative/Common Sense,30
Surrogate Queens,26824,25,30,WRITE-IN,,1
Surrogate Queens,26824,25,31,Cassandra A. Johnson,Democratic,241
Surrogate Queens,26824,25,31,Stephen H. Weiner,Republican,280
Surrogate Queens,26824,25,31,Stephen H. Weiner,Conservative/Common Sense,27
Surrogate Queens,26824,25,31,WRITE-IN,,1
Surrogate Queens,26824,25,32,Cassandra A. Johnson,Democratic,242
Surrogate Queens,26824,25,32,Stephen H. Weiner,Republican,286
Surrogate Queens,26824,25,32,Stephen H. Weiner,Conservative/Common Sense,23
Surrogate Queens,26824,25,32,WRITE-IN,,1
Surrogate Queens,26824,25,33,Cassandra A. Johnson,Democratic,339
Surrogate Queens,26824,25,33,Stephen H. Weiner,Republican,461
Surrogate Queens,26824,25,33,Stephen H. Weiner,Conservative/Common Sense,43
Surrogate Queens,26824,25,33,WRITE-IN,,3
Surrogate Queens,26824,25,34,Cassandra A. Johnson,Democratic,296
Surrogate Queens,26824,25,34,Stephen H. Weiner,Republican,323
Surrogate Queens,26824,25,34,Stephen H. Weiner,Conservative/Common Sense,24
Surrogate Queens,26824,25,34,WRITE-IN,,0
Surrogate Queens,26824,25,35,Cassandra A. Johnson,Democratic,339
Surrogate Queens,26824,25,35,Stephen H. Weiner,Republican,312
Surrogate Queens,26824,25,35,Stephen H. Weiner,Conservative/Common Sense,30
Surrogate Queens,26824,25,35,WRITE-IN,,1
Surrogate Queens,26824,25,36,Cassandra A. Johnson,Democratic,284
Surrogate Queens,26824,25,36,Stephen H. Weiner,Republican,295
Surrogate Queens,26824,25,36,Stephen H. Weiner,Conservative/Common Sense,22
Surrogate Queens,26824,25,36,WRITE-IN,,1
Surrogate Queens,26824,25,37,Cassandra A. Johnson,Democratic,270
Surrogate Queens,26824,25,37,Stephen H. Weiner,Republican,187
Surrogate Queens,26824,25,37,Stephen H. Weiner,Conservative/Common Sense,19
Surrogate Queens,26824,25,37,WRITE-IN,,2
Surrogate Queens,26824,25,38,Cassandra A. Johnson,Democratic,250
Surrogate Queens,26824,25,38,Stephen H. Weiner,Republican,259
Surrogate Queens,26824,25,38,Stephen H. Weiner,Conservative/Common Sense,20
Surrogate Queens,26824,25,38,WRITE-IN,,4
Surrogate Queens,26824,25,39,Cassandra A. Johnson,Democratic,237
Surrogate Queens,26824,25,39,Stephen H. Weiner,Republican,264
Surrogate Queens,26824,25,39,Stephen H. Weiner,Conservative/Common Sense,14
Surrogate Queens,26824,25,39,WRITE-IN,,2
Surrogate Queens,26824,25,40,Cassandra A. Johnson,Democratic,285
Surrogate Queens,26824,25,40,Stephen H. Weiner,Republican,269
Surrogate Queens,26824,25,40,Stephen H. Weiner,Conservative/Common Sense,23
Surrogate Queens,26824,25,40,WRITE-IN,,0
Surrogate Queens,26824,25,41,Cassandra A. Johnson,Democratic,208
Surrogate Queens,26824,25,41,Stephen H. Weiner,Republican,176
Surrogate Queens,26824,25,41,Stephen H. Weiner,Conservative/Common Sense,13
Surrogate Queens,26824,25,41,WRITE-IN,,3
Surrogate Queens,26824,25,42,Cassandra A. Johnson,Democratic,311
Surrogate Queens,26824,25,42,Stephen H. Weiner,Republican,237
Surrogate Queens,26824,25,42,Stephen H. Weiner,Conservative/Common Sense,26
Surrogate Queens,26824,25,42,WRITE-IN,,0
Surrogate Queens,26824,25,43,Cassandra A. Johnson,Democratic,312
Surrogate Queens,26824,25,43,Stephen H. Weiner,Republican,194
Surrogate Queens,26824,25,43,Stephen H. Weiner,Conservative/Common Sense,11
Surrogate Queens,26824,25,43,WRITE-IN,,2
Surrogate Queens,26824,25,44,Cassandra A. Johnson,Democratic,360
Surrogate Queens,26824,25,44,Stephen H. Weiner,Republican,181
Surrogate Queens,26824,25,44,Stephen H. Weiner,Conservative/Common Sense,13
Surrogate Queens,26824,25,44,WRITE-IN,,5
Surrogate Queens,26824,25,45,Cassandra A. Johnson,Democratic,328
Surrogate Queens,26824,25,45,Stephen H. Weiner,Republican,267
Surrogate Queens,26824,25,45,Stephen H. Weiner,Conservative/Common Sense,33
Surrogate Queens,26824,25,45,WRITE-IN,,2
Surrogate Queens,26824,25,46,Cassandra A. Johnson,Democratic,240
Surrogate Queens,26824,25,46,Stephen H. Weiner,Republican,186
Surrogate Queens,26824,25,46,Stephen H. Weiner,Conservative/Common Sense,22
Surrogate Queens,26824,25,46,WRITE-IN,,1
Surrogate Queens,26824,25,47,Cassandra A. Johnson,Democratic,164
Surrogate Queens,26824,25,47,Stephen H. Weiner,Republican,134
Surrogate Queens,26824,25,47,Stephen H. Weiner,Conservative/Common Sense,12
Surrogate Queens,26824,25,47,WRITE-IN,,2
Surrogate Queens,26824,25,48,Cassandra A. Johnson,Democratic,96
Surrogate Queens,26824,25,48,Stephen H. Weiner,Republican,35
Surrogate Queens,26824,25,48,Stephen H. Weiner,Conservative/Common Sense,6
Surrogate Queens,26824,25,48,WRITE-IN,,1
Surrogate Queens,26824,25,49,Cassandra A. Johnson,Democratic,0
