office,id,ad,ed,candidate,party,votes
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,21,YES,,549
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,21,NO,,79
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,22,YES,,482
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,22,NO,,99
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,23,YES,,248
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,23,NO,,50
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,24,YES,,215
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,24,NO,,24
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,25,YES,,376
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,25,NO,,48
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,26,YES,,311
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,26,NO,,27
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,27,YES,,242
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,27,NO,,41
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,28,YES,,611
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,28,NO,,104
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,29,YES,,458
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,29,NO,,127
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,30,YES,,259
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,30,NO,,77
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,31,YES,,312
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,31,NO,,74
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,32,YES,,276
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,32,NO,,70
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,33,YES,,225
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,33,NO,,58
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,34,YES,,374
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,34,NO,,61
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,35,YES,,467
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,35,NO,,82
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,36,YES,,455
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,36,NO,,118
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,37,YES,,77
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,37,NO,,11
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,38,YES,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,38,NO,,1
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,39,YES,,468
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,39,NO,,99
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,40,YES,,285
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,40,NO,,55
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,41,YES,,444
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,41,NO,,124
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,42,YES,,336
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,42,NO,,71
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,43,YES,,414
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,43,NO,,71
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,44,YES,,339
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,44,NO,,80
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,45,YES,,359
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,45,NO,,57
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,46,YES,,471
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,46,NO,,71
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,47,YES,,211
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,47,NO,,39
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,48,YES,,254
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,48,NO,,35
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,49,YES,,276
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,49,NO,,34
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,50,YES,,390
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,50,NO,,63
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,51,YES,,854
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,51,NO,,48
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,52,YES,,757
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,52,NO,,93
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,53,YES,,507
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,53,NO,,39
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,54,YES,,333
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,54,NO,,76
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,55,YES,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,55,NO,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,56,YES,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,56,NO,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,57,YES,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,57,NO,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,58,YES,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,58,NO,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,59,YES,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,59,NO,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,60,YES,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,60,NO,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,61,YES,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,61,NO,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,62,YES,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,62,NO,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,63,YES,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,63,NO,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,64,YES,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,64,NO,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,65,YES,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,65,NO,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,66,YES,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,66,NO,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,67,YES,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,67,NO,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,68,YES,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,68,NO,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,69,YES,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,69,NO,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,70,YES,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,70,NO,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,71,YES,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,71,NO,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,72,YES,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,72,NO,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,73,YES,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,73,NO,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,74,YES,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,74,NO,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,75,YES,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,75,NO,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,76,YES,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,76,NO,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,77,YES,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,77,NO,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,78,YES,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,78,NO,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,79,YES,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,79,NO,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,80,YES,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,80,NO,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,81,YES,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,81,NO,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,82,YES,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,82,NO,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,83,YES,,0
"Proposal Number 1, an Amendment: Amendment to Protect Against Unequal Treatment**",26826,85,83,NO,,0
